cohort,skill_id,skill_name,has_data_assets,data_file_count,data_total_bytes,json_like_count,tabular_count,database_count,binary_data_count,support_data_count,largest_data_file_relpath,largest_data_file_bytes,data_file_exts,data_file_paths_sample,excluded_config_like_count
popular,f-prompts-chat-plugins-claude-prompts-chat-skills-prompt-lookup-skill-md,prompt-lookup,0,0,0,0,0,0,0,0,,0,,,0
popular,f-prompts-chat-plugins-claude-prompts-chat-skills-skill-lookup-skill-md,skill-lookup,0,0,0,0,0,0,0,0,,0,,,0
popular,f-prompts-chat-windsurf-skills-book-translation-skill-md,book-translation,0,0,0,0,0,0,0,0,,0,,,0
popular,facebook-react-claude-skills-extract-errors-skill-md,extract-errors,0,0,0,0,0,0,0,0,,0,,,0
popular,facebook-react-claude-skills-feature-flags-skill-md,feature-flags,0,0,0,0,0,0,0,0,,0,,,0
popular,facebook-react-claude-skills-fix-skill-md,fix,0,0,0,0,0,0,0,0,,0,,,0
popular,facebook-react-claude-skills-flags-skill-md,flags,0,0,0,0,0,0,0,0,,0,,,0
popular,facebook-react-claude-skills-flow-skill-md,flow,0,0,0,0,0,0,0,0,,0,,,0
popular,facebook-react-claude-skills-test-skill-md,test,0,0,0,0,0,0,0,0,,0,,,0
popular,facebook-react-claude-skills-verify-skill-md,verify,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-agentic-eval-skill-md,agentic-eval,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-appinsights-instrumentation-skill-md,appinsights-instrumentation,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-azure-deployment-preflight-skill-md,azure-deployment-preflight,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-azure-devops-cli-skill-md,azure-devops-cli,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-azure-resource-visualizer-skill-md,azure-resource-visualizer,1,1,970,0,0,0,0,1,assets/template-architecture.md,970,.md:1,assets/template-architecture.md,0
popular,github-awesome-copilot-skills-azure-role-selector-skill-md,azure-role-selector,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-azure-static-web-apps-skill-md,azure-static-web-apps,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-chrome-devtools-skill-md,chrome-devtools,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-copilot-sdk-skill-md,copilot-sdk,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-create-web-form-skill-md,create-web-form,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-excalidraw-diagram-generator-skill-md,excalidraw-diagram-generator,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-gh-cli-skill-md,gh-cli,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-git-commit-skill-md,git-commit,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-github-issues-skill-md,github-issues,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-image-manipulation-image-magick-skill-md,image-manipulation-image-magick,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-legacy-circuit-mockups-skill-md,legacy-circuit-mockups,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-make-repo-contribution-skill-md,make-repo-contribution,1,2,1692,0,0,0,0,2,assets/pr-template.md,902,.md:2,assets/issue-template.md;assets/pr-template.md,0
popular,github-awesome-copilot-skills-make-skill-template-skill-md,make-skill-template,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-markdown-to-html-skill-md,markdown-to-html,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-mcp-cli-skill-md,mcp-cli,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-meeting-minutes-skill-md,meeting-minutes,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-microsoft-code-reference-skill-md,microsoft-code-reference,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-microsoft-docs-skill-md,microsoft-docs,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-nano-banana-pro-openrouter-skill-md,nano-banana-pro-openrouter,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-nuget-manager-skill-md,nuget-manager,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-penpot-uiux-design-skill-md,penpot-uiux-design,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-plantuml-ascii-skill-md,plantuml-ascii,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-powerbi-modeling-skill-md,powerbi-modeling,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-prd-skill-md,prd,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-refactor-skill-md,refactor,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-scoutqa-test-skill-md,scoutqa-test,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-snowflake-semanticview-skill-md,snowflake-semanticview,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-terraform-azurerm-set-diff-analyzer-skill-md,terraform-azurerm-set-diff-analyzer,1,1,5106,1,0,0,0,0,references/azurerm_set_attributes.json,5106,.json:1,references/azurerm_set_attributes.json,0
popular,github-awesome-copilot-skills-vscode-ext-commands-skill-md,vscode-ext-commands,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-vscode-ext-localization-skill-md,vscode-ext-localization,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-web-design-reviewer-skill-md,web-design-reviewer,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-webapp-testing-skill-md,webapp-testing,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-winapp-cli-skill-md,winapp-cli,0,0,0,0,0,0,0,0,,0,,,0
popular,github-awesome-copilot-skills-workiq-copilot-skill-md,workiq-copilot,0,0,0,0,0,0,0,0,,0,,,0
popular,google-gemini-gemini-cli-gemini-skills-code-reviewer-skill-md,code-reviewer,0,0,0,0,0,0,0,0,,0,,,0
popular,google-gemini-gemini-cli-gemini-skills-docs-changelog-skill-md,docs-changelog,0,0,0,0,0,0,0,0,,0,,,0
popular,google-gemini-gemini-cli-gemini-skills-docs-writer-skill-md,docs-writer,0,0,0,0,0,0,0,0,,0,,,0
popular,google-gemini-gemini-cli-gemini-skills-pr-creator-skill-md,pr-creator,0,0,0,0,0,0,0,0,,0,,,0
popular,google-gemini-gemini-cli-packages-cli-src-commands-extensions-examples-skills-skills-greeter-skill-md,greeter,0,0,0,0,0,0,0,0,,0,,,0
popular,google-gemini-gemini-cli-packages-core-src-skills-builtin-skill-creator-skill-md,skill-creator,0,0,0,0,0,0,0,0,,0,,,0
popular,grafana-loki-cursor-skills-go-skill-md,go,0,0,0,0,0,0,0,0,,0,,,0
popular,heroui-inc-heroui-skills-heroui-native-skill-md,heroui-native,0,0,0,0,0,0,0,0,,0,,,0
popular,heroui-inc-heroui-skills-heroui-react-skill-md,heroui-react,0,0,0,0,0,0,0,0,,0,,,0
popular,home-assistant-core-claude-skills-integrations-skill-md,home-assistant-integration-knowledge,0,0,0,0,0,0,0,0,,0,,,0
popular,jlowin-fastmcp-claude-skills-code-review-skill-md,reviewing-code,0,0,0,0,0,0,0,0,,0,,,0
popular,jlowin-fastmcp-claude-skills-python-tests-skill-md,testing-python,0,0,0,0,0,0,0,0,,0,,,0
popular,jlowin-fastmcp-skills-fastmcp-client-cli-skill-md,fastmcp-client-cli,0,0,0,0,0,0,0,0,,0,,,0
popular,karpathy-nanochat-claude-skills-read-arxiv-paper-skill-md,read-arxiv-paper,0,0,0,0,0,0,0,0,,0,,,0
popular,langfuse-langfuse-claude-skills-add-model-price-skill-md,add-model-price,0,0,0,0,0,0,0,0,,0,,,0
popular,langfuse-langfuse-claude-skills-backend-dev-guidelines-skill-md,backend-dev-guidelines,0,0,0,0,0,0,0,0,,0,,,0
popular,langfuse-langfuse-claude-skills-skill-developer-skill-md,skill-developer,0,0,0,0,0,0,0,0,,0,,,0
popular,langgenius-dify-agents-skills-component-refactoring-skill-md,component-refactoring,0,0,0,0,0,0,0,0,,0,,,0
popular,langgenius-dify-agents-skills-frontend-code-review-skill-md,frontend-code-review,0,0,0,0,0,0,0,0,,0,,,0
popular,langgenius-dify-agents-skills-frontend-testing-skill-md,frontend-testing,0,0,0,0,0,0,0,0,,0,,,0
popular,langgenius-dify-agents-skills-orpc-contract-first-skill-md,orpc-contract-first,0,0,0,0,0,0,0,0,,0,,,0
popular,leonardomso-33-js-concepts-claude-skills-concept-workflow-skill-md,concept-workflow,0,0,0,0,0,0,0,0,,0,,,0
popular,leonardomso-33-js-concepts-claude-skills-fact-check-skill-md,fact-check,0,0,0,0,0,0,0,0,,0,,,0
popular,leonardomso-33-js-concepts-claude-skills-resource-curator-skill-md,resource-curator,0,0,0,0,0,0,0,0,,0,,,0
popular,leonardomso-33-js-concepts-claude-skills-seo-review-skill-md,seo-review,0,0,0,0,0,0,0,0,,0,,,0
popular,leonardomso-33-js-concepts-claude-skills-test-writer-skill-md,test-writer,0,0,0,0,0,0,0,0,,0,,,0
popular,leonardomso-33-js-concepts-claude-skills-write-concept-skill-md,write-concept,0,0,0,0,0,0,0,0,,0,,,0
popular,letta-ai-letta-skills-db-migrations-schema-changes-skill-md,db-migrations-and-schema-changes,0,0,0,0,0,0,0,0,,0,,,0
popular,letta-ai-letta-skills-llm-provider-usage-statistics-skill-md,llm-provider-usage-statistics,0,0,0,0,0,0,0,0,,0,,,0
popular,livewire-livewire-claude-skills-review-pr-skill-md,review-pr,0,0,0,0,0,0,0,0,,0,,,0
popular,livewire-livewire-claude-skills-summarize-activity-skill-md,summarize-activity,0,0,0,0,0,0,0,0,,0,,,0
popular,lobehub-lobehub-agents-skills-add-provider-doc-skill-md,add-provider-doc,0,0,0,0,0,0,0,0,,0,,,0
popular,lobehub-lobehub-agents-skills-add-setting-env-skill-md,add-setting-env,0,0,0,0,0,0,0,0,,0,,,0
popular,lobehub-lobehub-agents-skills-debug-skill-md,debug,0,0,0,0,0,0,0,0,,0,,,0
popular,lobehub-lobehub-agents-skills-desktop-skill-md,desktop,0,0,0,0,0,0,0,0,,0,,,0
popular,lobehub-lobehub-agents-skills-drizzle-skill-md,drizzle,0,0,0,0,0,0,0,0,,0,,,0
popular,lobehub-lobehub-agents-skills-hotkey-skill-md,hotkey,0,0,0,0,0,0,0,0,,0,,,0
popular,lobehub-lobehub-agents-skills-i18n-skill-md,i18n,0,0,0,0,0,0,0,0,,0,,,0
popular,lobehub-lobehub-agents-skills-linear-skill-md,linear,0,0,0,0,0,0,0,0,,0,,,0
popular,lobehub-lobehub-agents-skills-microcopy-skill-md,microcopy,0,0,0,0,0,0,0,0,,0,,,0
popular,lobehub-lobehub-agents-skills-modal-skill-md,modal,0,0,0,0,0,0,0,0,,0,,,0
popular,lobehub-lobehub-agents-skills-project-overview-skill-md,project-overview,0,0,0,0,0,0,0,0,,0,,,0
popular,lobehub-lobehub-agents-skills-react-skill-md,react,0,0,0,0,0,0,0,0,,0,,,0
popular,lobehub-lobehub-agents-skills-recent-data-skill-md,recent-data,0,0,0,0,0,0,0,0,,0,,,0
popular,lobehub-lobehub-agents-skills-testing-skill-md,testing,0,0,0,0,0,0,0,0,,0,,,0
popular,lobehub-lobehub-agents-skills-typescript-skill-md,typescript,0,0,0,0,0,0,0,0,,0,,,0
popular,lobehub-lobehub-agents-skills-vercel-react-best-practices-skill-md,vercel-react-best-practices,0,0,0,0,0,0,0,0,,0,,,0
popular,lobehub-lobehub-agents-skills-zustand-skill-md,zustand,0,0,0,0,0,0,0,0,,0,,,0
popular,mastra-ai-mastra-claude-skills-e2e-tests-studio-skill-md,e2e-tests-studio,0,0,0,0,0,0,0,0,,0,,,0
popular,mastra-ai-mastra-claude-skills-ralph-plan-skill-md,ralph-plan,0,0,0,0,0,0,0,0,,0,,,0
popular,mastra-ai-mastra-claude-skills-react-best-practices-skill-md,react-best-practices,0,0,0,0,0,0,0,0,,0,,,0
popular,mastra-ai-mastra-claude-skills-smoke-test-skill-md,smoke-test,0,0,0,0,0,0,0,0,,0,,,0
popular,mastra-ai-mastra-claude-skills-tailwind-best-practices-skill-md,tailwind-best-practices,0,0,0,0,0,0,0,0,,0,,,0
popular,mastra-ai-mastra-examples-unified-workspace-docs-skills-brand-guidelines-skill-md,brand-guidelines,0,0,0,0,0,0,0,0,,0,,,0
popular,mastra-ai-mastra-examples-unified-workspace-skills-api-design-skill-md,api-design,0,0,0,0,0,0,0,0,,0,,,0
popular,mastra-ai-mastra-examples-unified-workspace-skills-code-review-skill-md,code-review,0,0,0,0,0,0,0,0,,0,,,0
popular,mastra-ai-mastra-examples-unified-workspace-skills-customer-support-skill-md,customer-support,0,0,0,0,0,0,0,0,,0,,,0
popular,metabase-metabase-claude-skills-add-malli-schemas-skill-md,add-malli-schemas,0,0,0,0,0,0,0,0,,0,,,0
popular,metabase-metabase-claude-skills-analytics-events-skill-md,analytics-events,0,0,0,0,0,0,0,0,,0,,,0
popular,metabase-metabase-claude-skills-clojure-review-skill-md,clojure-review,0,0,0,0,0,0,0,0,,0,,,0
popular,metabase-metabase-claude-skills-clojure-write-skill-md,clojure-write,0,0,0,0,0,0,0,0,,0,,,0
popular,metabase-metabase-claude-skills-docs-review-skill-md,docs-review,0,0,0,0,0,0,0,0,,0,,,0
popular,metabase-metabase-claude-skills-docs-write-skill-md,docs-write,0,0,0,0,0,0,0,0,,0,,,0
popular,metabase-metabase-claude-skills-mutation-testing-skill-md,mutation-testing,0,0,0,0,0,0,0,0,,0,,,0
popular,metabase-metabase-claude-skills-typescript-review-skill-md,typescript-review,0,0,0,0,0,0,0,0,,0,,,0
popular,metabase-metabase-claude-skills-typescript-write-skill-md,typescript-write,0,0,0,0,0,0,0,0,,0,,,0
popular,meteor-meteor-github-skills-ai-context-skill-md,ai-context,0,0,0,0,0,0,0,0,,0,,,0
popular,meteor-meteor-github-skills-codebase-skill-md,codebase,0,0,0,0,0,0,0,0,,0,,,0
popular,meteor-meteor-github-skills-conventions-skill-md,conventions,0,0,0,0,0,0,0,0,,0,,,0
popular,meteor-meteor-github-skills-modern-tools-skill-md,modern-tools,0,0,0,0,0,0,0,0,,0,,,0
popular,meteor-meteor-github-skills-packages-skill-md,packages,0,0,0,0,0,0,0,0,,0,,,0
popular,meteor-meteor-github-skills-testing-skill-md,testing,0,0,0,0,0,0,0,0,,0,,,0
popular,microsoft-playwright-packages-playwright-src-skill-skill-md,playwright-cli,0,0,0,0,0,0,0,0,,0,,,0
popular,microsoft-powertoys-github-skills-release-note-generation-skill-md,release-note-generation,0,0,0,0,0,0,0,0,,0,,,0
popular,microsoft-vscode-github-skills-accessibility-skill-md,accessibility,0,0,0,0,0,0,0,0,,0,,,0
popular,microsoft-vscode-github-skills-fix-errors-skill-md,fix-errors,0,0,0,0,0,0,0,0,,0,,,0
popular,mlflow-mlflow-claude-skills-add-review-comment-skill-md,add-review-comment,0,0,0,0,0,0,0,0,,0,,,0
popular,mlflow-mlflow-claude-skills-analyze-ci-skill-md,analyze-ci,0,0,0,0,0,0,0,0,,0,,,0
popular,mlflow-mlflow-claude-skills-copilot-skill-md,copilot,0,0,0,0,0,0,0,0,,0,,,0
popular,mlflow-mlflow-claude-skills-fetch-diff-skill-md,fetch-diff,0,0,0,0,0,0,0,0,,0,,,0
popular,mlflow-mlflow-claude-skills-fetch-unresolved-comments-skill-md,fetch-unresolved-comments,0,0,0,0,0,0,0,0,,0,,,0
popular,n8n-io-n8n-claude-skills-create-pr-skill-md,create-pr,0,0,0,0,0,0,0,0,,0,,,0
popular,n8n-io-n8n-claude-skills-n8n-conventions-skill-md,n8n-conventions,0,0,0,0,0,0,0,0,,0,,,0
popular,nikivdev-flow-ai-skills-env-skill-md,env,0,0,0,0,0,0,0,0,,0,,,0
popular,novuhq-novu-claude-skills-better-auth-best-practices-skill-md,better-auth-best-practices,0,0,0,0,0,0,0,0,,0,,,0
popular,novuhq-novu-cursor-skills-run-api-e2e-tests-skill-md,run-api-e2e-tests,0,0,0,0,0,0,0,0,,0,,,0
popular,nrwl-nx-claude-skills-run-nx-generator-skill-md,run-nx-generator,0,0,0,0,0,0,0,0,,0,,,0
popular,nrwl-nx-cursor-skills-ci-monitor-skill-md,ci-monitor,0,0,0,0,0,0,0,0,,0,,,0
popular,nrwl-nx-cursor-skills-nx-generate-skill-md,nx-generate,0,0,0,0,0,0,0,0,,0,,,0
popular,nrwl-nx-cursor-skills-nx-plugins-skill-md,nx-plugins,0,0,0,0,0,0,0,0,,0,,,0
popular,nrwl-nx-cursor-skills-nx-run-tasks-skill-md,nx-run-tasks,0,0,0,0,0,0,0,0,,0,,,0
popular,nrwl-nx-cursor-skills-nx-workspace-skill-md,nx-workspace,0,0,0,0,0,0,0,0,,0,,,0
popular,obra-superpowers-skills-brainstorming-skill-md,brainstorming,0,0,0,0,0,0,0,0,,0,,,0
popular,obra-superpowers-skills-dispatching-parallel-agents-skill-md,dispatching-parallel-agents,0,0,0,0,0,0,0,0,,0,,,0
popular,obra-superpowers-skills-executing-plans-skill-md,executing-plans,0,0,0,0,0,0,0,0,,0,,,0
popular,obra-superpowers-skills-finishing-a-development-branch-skill-md,finishing-a-development-branch,0,0,0,0,0,0,0,0,,0,,,0
popular,obra-superpowers-skills-receiving-code-review-skill-md,receiving-code-review,0,0,0,0,0,0,0,0,,0,,,0
popular,obra-superpowers-skills-requesting-code-review-skill-md,requesting-code-review,0,0,0,0,0,0,0,0,,0,,,0
popular,obra-superpowers-skills-subagent-driven-development-skill-md,subagent-driven-development,0,0,0,0,0,0,0,0,,0,,,0
popular,obra-superpowers-skills-systematic-debugging-skill-md,systematic-debugging,0,0,0,0,0,0,0,0,,0,,,0
popular,obra-superpowers-skills-test-driven-development-skill-md,test-driven-development,0,0,0,0,0,0,0,0,,0,,,0
popular,obra-superpowers-skills-using-git-worktrees-skill-md,using-git-worktrees,0,0,0,0,0,0,0,0,,0,,,0
popular,obra-superpowers-skills-using-superpowers-skill-md,using-superpowers,0,0,0,0,0,0,0,0,,0,,,0
popular,obra-superpowers-skills-verification-before-completion-skill-md,verification-before-completion,0,0,0,0,0,0,0,0,,0,,,0
popular,obra-superpowers-skills-writing-plans-skill-md,writing-plans,0,0,0,0,0,0,0,0,,0,,,0
popular,obra-superpowers-skills-writing-skills-skill-md,writing-skills,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-extensions-feishu-skills-feishu-doc-skill-md,feishu-doc,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-extensions-feishu-skills-feishu-drive-skill-md,feishu-drive,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-extensions-feishu-skills-feishu-perm-skill-md,feishu-perm,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-extensions-feishu-skills-feishu-wiki-skill-md,feishu-wiki,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-extensions-open-prose-skills-prose-skill-md,prose,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-1password-skill-md,1password,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-apple-notes-skill-md,apple-notes,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-apple-reminders-skill-md,apple-reminders,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-bear-notes-skill-md,bear-notes,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-blogwatcher-skill-md,blogwatcher,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-blucli-skill-md,blucli,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-bluebubbles-skill-md,bluebubbles,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-camsnap-skill-md,camsnap,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-clawhub-skill-md,clawhub,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-coding-agent-skill-md,coding-agent,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-discord-skill-md,discord,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-eightctl-skill-md,eightctl,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-gemini-skill-md,gemini,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-gifgrep-skill-md,gifgrep,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-github-skill-md,github,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-gog-skill-md,gog,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-goplaces-skill-md,goplaces,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-healthcheck-skill-md,healthcheck,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-himalaya-skill-md,himalaya,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-imsg-skill-md,imsg,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-mcporter-skill-md,mcporter,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-model-usage-skill-md,model-usage,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-nano-banana-pro-skill-md,nano-banana-pro,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-nano-pdf-skill-md,nano-pdf,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-notion-skill-md,notion,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-obsidian-skill-md,obsidian,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-openai-image-gen-skill-md,openai-image-gen,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-openai-whisper-api-skill-md,openai-whisper-api,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-openai-whisper-skill-md,openai-whisper,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-openhue-skill-md,openhue,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-oracle-skill-md,oracle,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-ordercli-skill-md,ordercli,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-peekaboo-skill-md,peekaboo,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-sag-skill-md,sag,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-session-logs-skill-md,session-logs,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-sherpa-onnx-tts-skill-md,sherpa-onnx-tts,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-skill-creator-skill-md,skill-creator,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-slack-skill-md,slack,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-songsee-skill-md,songsee,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-sonoscli-skill-md,sonoscli,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-spotify-player-skill-md,spotify-player,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-summarize-skill-md,summarize,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-things-mac-skill-md,things-mac,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-tmux-skill-md,tmux,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-trello-skill-md,trello,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-video-frames-skill-md,video-frames,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-voice-call-skill-md,voice-call,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-wacli-skill-md,wacli,0,0,0,0,0,0,0,0,,0,,,0
popular,openclaw-openclaw-skills-weather-skill-md,weather,0,0,0,0,0,0,0,0,,0,,,0
popular,oven-sh-bun-claude-skills-implementing-jsc-classes-cpp-skill-md,implementing-jsc-classes-cpp,0,0,0,0,0,0,0,0,,0,,,0
popular,oven-sh-bun-claude-skills-implementing-jsc-classes-zig-skill-md,implementing-jsc-classes-zig,0,0,0,0,0,0,0,0,,0,,,0
popular,oven-sh-bun-claude-skills-writing-bundler-tests-skill-md,writing-bundler-tests,0,0,0,0,0,0,0,0,,0,,,0
popular,oven-sh-bun-claude-skills-writing-dev-server-tests-skill-md,writing-dev-server-tests,0,0,0,0,0,0,0,0,,0,,,0
popular,oven-sh-bun-claude-skills-zig-system-calls-skill-md,zig-system-calls,0,0,0,0,0,0,0,0,,0,,,0
popular,patchy631-ai-engineering-hub-hugging-face-skills-skills-brightdata-web-mcp-skill-md,brightdata-web-mcp,0,0,0,0,0,0,0,0,,0,,,0
popular,patchy631-ai-engineering-hub-hugging-face-skills-skills-hugging-face-cli-skill-md,hugging-face-cli,0,0,0,0,0,0,0,0,,0,,,0
popular,patchy631-ai-engineering-hub-hugging-face-skills-skills-hugging-face-datasets-skill-md,hugging-face-datasets,1,8,39902,8,0,0,0,0,examples/diverse_training_examples.json,18035,.json:8,examples/diverse_training_examples.json;examples/training_examples.json;templates/chat.json;templates/classification.json;templates/completion.json;templates/custom.json;templates/qa.json;templates/tabular.json,0
popular,patchy631-ai-engineering-hub-hugging-face-skills-skills-hugging-face-evaluation-skill-md,hugging-face-evaluation,1,1,974,1,0,0,0,0,examples/metric_mapping.json,974,.json:1,examples/metric_mapping.json,0
popular,patchy631-ai-engineering-hub-hugging-face-skills-skills-hugging-face-jobs-skill-md,hugging-face-jobs,0,0,0,0,0,0,0,0,,0,,,0
popular,patchy631-ai-engineering-hub-hugging-face-skills-skills-hugging-face-model-trainer-skill-md,hugging-face-model-trainer,0,0,0,0,0,0,0,0,,0,,,0
popular,patchy631-ai-engineering-hub-hugging-face-skills-skills-hugging-face-paper-publisher-skill-md,hugging-face-paper-publisher,0,0,0,0,0,0,0,0,,0,,,0
popular,patchy631-ai-engineering-hub-hugging-face-skills-skills-hugging-face-tool-builder-skill-md,hugging-face-tool-builder,0,0,0,0,0,0,0,0,,0,,,0
popular,patchy631-ai-engineering-hub-hugging-face-skills-skills-hugging-face-trackio-skill-md,hugging-face-trackio,1,1,713,1,0,0,0,0,.claude-plugin/plugin.json,713,.json:1,.claude-plugin/plugin.json,0
popular,payloadcms-payload-claude-skills-generate-translations-skill-md,generate-translations,0,0,0,0,0,0,0,0,,0,,,0
popular,payloadcms-payload-claude-skills-triage-ci-flake-skill-md,triage-ci-flake,0,0,0,0,0,0,0,0,,0,,,0
popular,payloadcms-payload-tools-claude-plugin-skills-payload-skill-md,payload,0,0,0,0,0,0,0,0,,0,,,0
popular,prefecthq-prefect-claude-skills-write-docs-skill-md,write-docs,0,0,0,0,0,0,0,0,,0,,,0
popular,pubkey-rxdb-agent-skills-verify-skill-md,verify,0,0,0,0,0,0,0,0,,0,,,0
